parent_molregno	chembl_id	pref_name	median Molar total plasma concentration	median pMolar total plasma concentration	median Molar unbound plasma concentration	median pMolar unbound plasma concentration	accession	summary	Ratio	Difference	integrated_plasma_activity
157330	CHEMBL1115	PYRIDOSTIGMINE	1.1036309458117206e-06	5.957176130404847	1.1036309458117206e-06	5.957176130404847	P28482	4.6	0.772177941243343	-1.3571761304048477	0
161281	CHEMBL1118	DESVENLAFAXINE	1.5187182018376491e-06	5.8185228020031365	1.0631027412863542e-06	5.97342476198888	P23975	5.82	1.0002538785267552	0.0014771979968637439	1
161281	CHEMBL1118	DESVENLAFAXINE	1.5187182018376491e-06	5.8185228020031365	1.0631027412863542e-06	5.97342476198888	P31645	7.795	1.3396871105010406	1.9764771979968634	1
171587	CHEMBL1136	TELITHROMYCIN	2.3398438462106847e-06	5.630813125065035	9.593359769463807e-07	6.018029268345299	Q12809	4.4	0.7814146735599898	-1.2308131250650343	0
175106	CHEMBL1138	EZETIMIBE	3.6636299245292235e-08	7.436088402321897	6.594533864152601e-09	8.180815897218594	Q6W5P4	5.3	0.7127403163126853	-2.1360884023218976	0
178796	CHEMBL1144	PRAVASTATIN	1e-07	7.0	5e-08	7.301029995663981	P04035	7.325	1.0464285714285715	0.3250000000000002	1
178796	CHEMBL1144	PRAVASTATIN	1e-07	7.0	5e-08	7.301029995663981	P16050	4.5	0.6428571428571429	-2.5	0
178796	CHEMBL1144	PRAVASTATIN	1e-07	7.0	5e-08	7.301029995663981	Q8TCC7	4.86	0.6942857142857143	-2.1399999999999997	0
188196	CHEMBL1163	ATAZANAVIR	3.688623434108416e-06	5.433135678965742	2.5488387929689152e-06	5.593657631591544	P08183	4.17	0.7675125832296177	-1.2631356789657424	0
192908	CHEMBL1175	DULOXETINE	4.0346984062941287e-07	6.3941889232411695	1.815614282832358e-08	7.740976409465826	P10253	4.3	0.6724856039787389	-2.0941889232411697	0
