parent_molregno	chembl_id	pref_name	median Molar total plasma concentration	median pMolar total plasma concentration	median Molar unbound plasma concentration	median pMolar unbound plasma concentration	accession	summary	Ratio	Difference	integrated_plasma_activity
146	CHEMBL4	OFLOXACIN	8.025015911669479e-06	5.0955540978211085	6.018761933752107e-06	5.220492834429408	B2RXH2	4.725	0.9050869620658017	-0.4954928344294087	1
146	CHEMBL4	OFLOXACIN	8.025015911669479e-06	5.0955540978211085	6.018761933752107e-06	5.220492834429408	P00352	4.6	0.8811428625402514	-0.6204928344294087	1
146	CHEMBL4	OFLOXACIN	8.025015911669479e-06	5.0955540978211085	6.018761933752107e-06	5.220492834429408	P15428	5.05	0.9673416208322325	-0.17049283442940855	1
146	CHEMBL4	OFLOXACIN	8.025015911669479e-06	5.0955540978211085	6.018761933752107e-06	5.220492834429408	Q99714	4.8	0.919453421781132	-0.42049283442940855	1
147	CHEMBL5	NALIDIXIC ACID	0.00012917671374440234	3.888815768103955	1.0334137099552188e-05	4.985725781112012	B2RXH2	4.5	0.9025767155201071	-0.4857257811120119	1
147	CHEMBL5	NALIDIXIC ACID	0.00012917671374440234	3.888815768103955	1.0334137099552188e-05	4.985725781112012	P02545	6.050000000000001	1.213464250865922	1.0642742188879888	1
147	CHEMBL5	NALIDIXIC ACID	0.00012917671374440234	3.888815768103955	1.0334137099552188e-05	4.985725781112012	P19838	8.46	1.6968442251778015	3.474274218887989	1
147	CHEMBL5	NALIDIXIC ACID	0.00012917671374440234	3.888815768103955	1.0334137099552188e-05	4.985725781112012	P54132	8.15	1.6346667181086385	3.1642742188879884	1
147	CHEMBL5	NALIDIXIC ACID	0.00012917671374440234	3.888815768103955	1.0334137099552188e-05	4.985725781112012	Q99714	6.9	1.3839509637974976	1.9142742188879884	1
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	B2RXH2	5.0	0.6894081073298837	-2.2525982024860145	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P02545	4.95	0.6825140262565849	-2.3025982024860143	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P10275	9.85	1.3581339714398708	2.597401797513985	1
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P10636	4.7	0.6480436208900907	-2.5525982024860143	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P23219	6.91	0.9527620043298993	-0.34259820248601436	1
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P35354	5.87	0.8093651180052835	-1.3825982024860144	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	P42345	5.33	0.7349090424136561	-1.9225982024860144	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	Q01453	4.07	0.5611781993665254	-3.182598202486014	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	Q16665	5.1	0.7031962694764814	-2.152598202486015	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	Q4U2R8	5.52	0.7611065504921916	-1.732598202486015	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	Q6W5P4	5.8	0.799713404502665	-1.4525982024860147	0
173	CHEMBL6	INDOMETHACIN	5.589871153469912e-06	5.2525982024860145	5.589871153469912e-08	7.2525982024860145	Q8TCC7	5.22	0.7197420640523986	-2.0325982024860147	0
241	CHEMBL8	CIPROFLOXACIN	1.2071827372868566e-05	4.918226983599153	8.450279161007995e-06	5.073128943584896	B2RXH2	4.65	0.9165940885220445	-0.4231289435848957	1
241	CHEMBL8	CIPROFLOXACIN	1.2071827372868566e-05	4.918226983599153	8.450279161007995e-06	5.073128943584896	P00352	5.0	0.9855850414215531	-0.07312894358489608	1
241	CHEMBL8	CIPROFLOXACIN	1.2071827372868566e-05	4.918226983599153	8.450279161007995e-06	5.073128943584896	P02545	5.25	1.0348642934926309	0.17687105641510392	1
241	CHEMBL8	CIPROFLOXACIN	1.2071827372868566e-05	4.918226983599153	8.450279161007995e-06	5.073128943584896	P15428	4.85	0.9560174901789065	-0.22312894358489643	1
241	CHEMBL8	CIPROFLOXACIN	1.2071827372868566e-05	4.918226983599153	8.450279161007995e-06	5.073128943584896	Q99714	4.65	0.9165940885220445	-0.4231289435848957	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	B2RXH2	4.8	0.8433866242569862	-0.8913399643120306	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	P00352	5.0	0.8785277336010273	-0.6913399643120304	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	P02545	5.1	0.8960982882730478	-0.5913399643120307	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	P15428	5.05	0.8873130109370376	-0.6413399643120306	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	P16473	4.8	0.8433866242569862	-0.8913399643120306	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	Q6W5P4	5.3	0.931239397617089	-0.39133996431203055	1
246	CHEMBL9	NORFLOXACIN	1.5657293167157267e-05	4.805283316618867	2.035448111730445e-06	5.69133996431203	Q99714	4.4	0.7731044055689041	-1.29133996431203	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P00352	4.42	0.6378763747491932	-2.5092423657137335	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P02545	6.8	0.9813482688449127	-0.1292423657137336	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P08172	6.195	0.8940371361020933	-0.7342423657137331	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P08173	6.109999999999999	0.8817702827415318	-0.819242365713734	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P08912	6.57	0.9481556068104525	-0.35924236571373314	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P08913	7.8	1.1256641907338705	0.8707576342862664	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P11229	6.154999999999999	0.8882644992265349	-0.7742423657137341	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P14416	5.66	0.8168281178915009	-1.2692423657137333	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P15428	4.4	0.6349900563114141	-2.529242365713733	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P18089	7.45	1.0751536180727352	0.5207576342862668	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P18825	7.58	1.0939146879182997	0.6507576342862667	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P20309	6.1899999999999995	0.8933155564926485	-0.7392423657137339	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P21728	6.415	0.925786638917664	-0.5142423657137334	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P23975	6.79	0.9799051096260232	-0.13924236571373338	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P25021	6.0	0.8658955313337465	-0.9292423657137334	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P25100	7.234999999999999	1.0441256948666093	0.305757634286266	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P28223	8.37	1.2079242662105762	1.4407576342862658	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P28335	8.76	1.2642074757472699	1.8307576342862664	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P31645	5.82	0.8399186653937342	-1.1092423657137331	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P34969	7.25	1.0462904336949437	0.3207576342862666	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P35367	8.82	1.2728664310606075	1.8907576342862669	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P35462	5.55	0.8009533664837155	-1.3792423657137336	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P41595	8.235	1.1884416167555671	1.305757634286266	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P50406	7.26	1.0477335929138332	0.33075763428626637	1
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	P54132	4.15	0.5989110758391747	-2.779242365713733	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	Q01453	4.07	0.5873658020880581	-2.859242365713733	0
573	CHEMBL6437	MIANSERIN	2.6478042137912783e-07	6.5771141310199654	1.1769489730302234e-07	6.929242365713733	Q16637	4.45	0.642205852405862	-2.4792423657137332	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	B2RXH2	4.4	0.6156619655627747	-2.746778989307831	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	O15245	4.935	0.6905208636482484	-2.211778989307832	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P00352	5.25	0.7345966634555835	-1.8967789893078315	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P02545	5.475	0.7660793776036798	-1.6717789893078319	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P0DMS8	8.36	1.1697577345692718	1.213221010692168	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P10636	5.475	0.7660793776036798	-1.6717789893078319	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P14416	6.39	0.8941090818059387	-0.7567789893078318	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P23975	7.13	0.9976522305596781	-0.016778989307831615	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P28223	6.66	0.9318883387836545	-0.48677898930783137	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P31645	8.49	1.187947747188172	1.3432210106921687	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P35367	7.57	1.0592184271159557	0.4232210106921688	1
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	P42345	5.055	0.7073116445272332	-2.091778989307832	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	Q01453	4.12	0.5764834768451436	-3.0267789893078314	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	Q01959	4.59	0.6422473686211673	-2.5567789893078317	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	Q12809	5.47	0.7653797617337221	-1.6767789893078318	0
605	CHEMBL11	IMIPRAMINE	7.132158904500391e-07	6.1467789893078315	7.132158904500393e-08	7.1467789893078315	Q16637	5.3	0.7415928221551604	-1.8467789893078317	0
635	CHEMBL407	FLUMAZENIL	3.297174321606384e-07	6.481858091100589	1.9123611065317022e-07	6.718430097537652	P00352	4.45	0.6623571184629805	-2.268430097537652	0
635	CHEMBL407	FLUMAZENIL	3.297174321606384e-07	6.481858091100589	1.9123611065317022e-07	6.718430097537652	P16473	7.5	1.1163322221286187	0.7815699024623477	1
635	CHEMBL407	FLUMAZENIL	3.297174321606384e-07	6.481858091100589	1.9123611065317022e-07	6.718430097537652	P18507	9.165	1.364157975441172	2.446569902462347	1
635	CHEMBL407	FLUMAZENIL	3.297174321606384e-07	6.481858091100589	1.9123611065317022e-07	6.718430097537652	P28472	9.165	1.364157975441172	2.446569902462347	1
635	CHEMBL407	FLUMAZENIL	3.297174321606384e-07	6.481858091100589	1.9123611065317022e-07	6.718430097537652	Q16637	5.9	0.8781813480745134	-0.818430097537652	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P0DMS8	7.92	1.183008434076883	1.225204111938492	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P14867	7.869999999999999	1.1755399464880136	1.1752041119384913	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P18507	7.77	1.1606029713102752	1.0752041119384916	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P28472	7.734999999999999	1.155375029998067	1.0402041119384915	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P47869	7.59	1.1337164159903461	0.8952041119384919	1
721	CHEMBL12	DIAZEPAM	8.77963125548727e-06	5.0565237240791	2.0193151887620718e-07	6.694795888061508	P47870	7.46	1.1142983482592863	0.765204111938492	1
789	CHEMBL13	METOPROLOL	1.8700676964506118e-06	5.7281426717186905	1.6550099113587916e-06	5.781199401020865	P07550	5.67	0.9807653406659473	-0.11119940102086545	1
789	CHEMBL13	METOPROLOL	1.8700676964506118e-06	5.7281426717186905	1.6550099113587916e-06	5.781199401020865	P08588	6.99	1.2090916633606654	1.2088005989791348	1
789	CHEMBL13	METOPROLOL	1.8700676964506118e-06	5.7281426717186905	1.6550099113587916e-06	5.781199401020865	Q01453	4.92	0.851034475498494	-0.8611994010208655	1
789	CHEMBL13	METOPROLOL	1.8700676964506118e-06	5.7281426717186905	1.6550099113587916e-06	5.781199401020865	Q6W5P4	7.3	1.262713754296546	1.5188005989791344	1
789	CHEMBL13	METOPROLOL	1.8700676964506118e-06	5.7281426717186905	1.6550099113587916e-06	5.781199401020865	Q9NUW8	6.05	1.0464956456841237	0.26880059897913444	1
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P00352	4.35	0.7655011151493294	-1.3325521399161229	0
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P02545	4.65	0.8182942955044556	-1.0325521399161222	0
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P06280	5.95	1.0470647437100022	0.26744786008387766	1
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P10636	4.4	0.7742999785418505	-1.2825521399161222	0
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P10828	5.45	0.9590761097847921	-0.23255213991612234	1
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	P54132	6.505	1.1447321273669857	0.8224478600838774	1
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	Q01453	4.045	0.7118280484549512	-1.6375521399161226	0
921	CHEMBL16	PHENYTOIN	1.6113687715542872e-05	4.792805057269523	2.077054346533469e-06	5.6825521399161225	Q14524	4.31	0.7584620244353125	-1.372552139916123	0
924	CHEMBL269732	TACROLIMUS	2.4874693730333447e-08	7.604242257800126	2.4874693730333445e-10	9.604242257800127	P08684	6.0	0.6247239333355085	-3.604242257800127	0
924	CHEMBL269732	TACROLIMUS	2.4874693730333447e-08	7.604242257800126	2.4874693730333445e-10	9.604242257800127	P42345	9.02	0.939168313114381	-0.5842422578001276	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	B2RXH2	4.4	0.6008313951788048	-2.9231858975854275	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	O15245	4.71	0.6431626980209478	-2.613185897585428	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P02545	4.9	0.6691076900854871	-2.4231858975854275	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P08172	6.845000000000001	0.9347024772724816	-0.4781858975854272	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P08173	7.465	1.0193650829567675	0.14181410241457204	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P08912	7.35	1.0036615351282305	0.026814102414571828	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P08913	6.0649999999999995	0.8281914572180569	-1.2581858975854283	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P10635	5.4	0.7373839849921695	-1.9231858975854275	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P10636	4.95	0.6759353195761554	-2.3731858975854276	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P10828	5.35	0.7305563555015011	-1.9731858975854282	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P11229	7.35	1.0036615351282305	0.026814102414571828	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P14416	6.62	0.9039781445644745	-0.7031858975854277	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P16473	6.2	0.8466260568428612	-1.1231858975854276	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P18089	7.17	0.9790820689618249	-0.1531858975854279	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P18825	6.27	0.8561847381297967	-1.0531858975854282	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P20309	7.105	0.9702061506239563	-0.2181858975854274	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P21728	6.1	0.8329707978615247	-1.2231858975854282	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P23975	7.16	0.9777165430636914	-0.16318589758542767	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P25021	5.695	0.7776669989871121	-1.6281858975854275	0
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P25100	6.904999999999999	0.9428956326612833	-0.41818589758542846	1
996	CHEMBL415	CLOMIPRAMINE	1.2704058946833514e-06	5.896057499785908	4.751318046115728e-08	7.323185897585428	P28223	7.445	1.0166340311605002	0.12181410241457247	1
